Timestamp (s),Player_Name,X_Pitch (m),Y_Pitch (m),Speed (km/h),Heart_Rate (bpm),Acceleration_m/s2
387.2,Vitor Hugo (Zagueiro),36.55,63.94,3.7,149,-15.16
387.3,Vitor Hugo (Zagueiro),33.95,27.69,7.3,155,9.89
387.4,Vitor Hugo (Zagueiro),28.14,49.49,11.8,168,12.65
387.5,Vitor Hugo (Zagueiro),30.68,44.71,13.2,164,3.95
387.6,Vitor Hugo (Zagueiro),30.17,41.33,32.5,191,53.54
387.7,Vitor Hugo (Zagueiro),24.72,43.37,5.8,152,-74.1
387.8,Vitor Hugo (Zagueiro),31.43,22.76,0.6,151,-14.57
387.9,Vitor Hugo (Zagueiro),32.35,59.34,5.8,161,14.37
388.0,Vitor Hugo (Zagueiro),33.94,23.73,6.2,155,1.1
388.1,Vitor Hugo (Zagueiro),26.57,47.12,28.7,196,62.6
388.2,Vitor Hugo (Zagueiro),28.1,33.13,9.9,155,-52.09
388.3,Vitor Hugo (Zagueiro),26.61,26.03,11.0,164,3.04
388.4,Vitor Hugo (Zagueiro),24.71,43.39,12.2,161,3.31
388.5,Vitor Hugo (Zagueiro),26.1,20.9,14.3,168,5.76
388.6,Vitor Hugo (Zagueiro),26.48,32.67,11.4,165,-8.04
388.7,Vitor Hugo (Zagueiro),33.71,25.99,14.2,160,7.81
388.8,Vitor Hugo (Zagueiro),24.54,55.94,16.1,173,5.34
388.9,Vitor Hugo (Zagueiro),19.28,35.13,7.6,153,-23.58
389.0,Vitor Hugo (Zagueiro),26.52,51.86,6.1,149,-4.22
389.1,Vitor Hugo (Zagueiro),22.02,40.98,19.8,168,37.87
389.2,Vitor Hugo (Zagueiro),28.91,43.24,11.6,169,-22.63
389.3,Vitor Hugo (Zagueiro),32.78,25.93,11.7,165,0.15
389.4,Vitor Hugo (Zagueiro),30.19,49.0,11.0,167,-1.8
389.5,Vitor Hugo (Zagueiro),26.56,43.33,12.4,158,3.91
389.6,Vitor Hugo (Zagueiro),23.72,43.11,6.1,154,-17.55
389.7,Vitor Hugo (Zagueiro),27.63,44.74,11.8,163,15.74
389.8,Vitor Hugo (Zagueiro),31.56,45.31,0.1,150,-32.32
389.9,Vitor Hugo (Zagueiro),43.72,28.61,10.9,159,29.79
390.0,Vitor Hugo (Zagueiro),30.1,23.46,9.6,166,-3.59
390.1,Vitor Hugo (Zagueiro),23.88,34.67,9.5,156,-0.26
390.2,Vitor Hugo (Zagueiro),26.56,37.69,13.6,166,11.55
390.3,Vitor Hugo (Zagueiro),32.67,53.1,7.7,154,-16.36
390.4,Vitor Hugo (Zagueiro),37.44,52.33,9.1,160,3.64
390.5,Vitor Hugo (Zagueiro),26.27,36.95,9.1,160,0.08
390.6,Vitor Hugo (Zagueiro),28.23,48.78,7.0,151,-5.89
390.7,Vitor Hugo (Zagueiro),36.51,46.58,9.0,162,5.54
390.8,Vitor Hugo (Zagueiro),41.62,25.88,3.3,149,-15.83
390.9,Vitor Hugo (Zagueiro),34.65,67.1,4.8,152,4.16
391.0,Vitor Hugo (Zagueiro),21.93,42.93,10.3,159,15.29
391.1,Vitor Hugo (Zagueiro),34.07,33.03,11.0,165,2.07
391.2,Vitor Hugo (Zagueiro),24.13,60.38,2.0,148,-24.97
391.3,Vitor Hugo (Zagueiro),32.33,25.48,9.6,162,21.03
391.4,Vitor Hugo (Zagueiro),30.71,45.96,12.9,164,9.31
391.5,Vitor Hugo (Zagueiro),22.97,43.41,3.8,156,-25.38
391.6,Vitor Hugo (Zagueiro),29.16,50.12,11.5,161,21.38
391.7,Vitor Hugo (Zagueiro),17.46,36.11,5.9,150,-15.43
391.8,Vitor Hugo (Zagueiro),28.16,55.28,8.2,155,6.2
391.9,Vitor Hugo (Zagueiro),26.35,28.23,11.4,171,9.03
392.0,Vitor Hugo (Zagueiro),26.05,39.19,5.2,157,-17.27
392.1,Vitor Hugo (Zagueiro),33.23,21.16,7.4,154,6.19
392.2,Vitor Hugo (Zagueiro),38.1,59.72,9.6,158,6.03
392.3,Vitor Hugo (Zagueiro),24.3,31.99,16.1,162,18.11
392.4,Vitor Hugo (Zagueiro),29.17,64.84,11.8,165,-12.13
392.5,Vitor Hugo (Zagueiro),28.17,45.3,9.1,163,-7.32
392.6,Vitor Hugo (Zagueiro),36.85,49.45,13.6,164,12.35
392.7,Vitor Hugo (Zagueiro),24.11,44.76,8.3,159,-14.56
392.8,Vitor Hugo (Zagueiro),27.72,29.84,13.6,169,14.5
392.9,Vitor Hugo (Zagueiro),33.42,33.83,7.8,155,-15.88
393.0,Vitor Hugo (Zagueiro),30.43,33.45,11.3,163,9.65
393.1,Vitor Hugo (Zagueiro),27.93,39.82,1.7,142,-26.68
393.2,Vitor Hugo (Zagueiro),16.3,30.8,6.7,152,13.95
393.3,Vitor Hugo (Zagueiro),28.26,64.95,10.3,165,9.84
393.4,Vitor Hugo (Zagueiro),41.07,40.72,7.0,160,-8.96
393.5,Vitor Hugo (Zagueiro),30.35,45.83,1.6,151,-15.06
393.6,Vitor Hugo (Zagueiro),28.08,30.08,6.2,154,12.6
393.7,Vitor Hugo (Zagueiro),24.6,49.68,4.5,153,-4.73
393.8,Vitor Hugo (Zagueiro),40.16,30.31,8.4,155,10.91
393.9,Vitor Hugo (Zagueiro),30.04,27.16,7.0,149,-3.8
394.0,Vitor Hugo (Zagueiro),35.73,37.14,9.3,170,6.29
394.1,Vitor Hugo (Zagueiro),30.2,32.34,10.6,164,3.7
394.2,Vitor Hugo (Zagueiro),30.24,44.16,9.0,159,-4.45
394.3,Vitor Hugo (Zagueiro),14.06,34.24,6.9,151,-5.91
394.4,Vitor Hugo (Zagueiro),29.31,35.14,2.3,149,-12.81
394.5,Vitor Hugo (Zagueiro),32.68,56.7,15.5,170,36.74
394.6,Vitor Hugo (Zagueiro),33.06,37.53,8.4,153,-19.73
394.7,Vitor Hugo (Zagueiro),30.28,25.05,2.7,149,-15.76
394.8,Vitor Hugo (Zagueiro),30.17,31.3,5.9,150,8.96
394.9,Vitor Hugo (Zagueiro),34.79,64.58,9.6,155,10.17
395.0,Vitor Hugo (Zagueiro),16.71,55.28,6.7,158,-8.09
395.1,Vitor Hugo (Zagueiro),29.29,27.73,13.1,165,17.92
395.2,Vitor Hugo (Zagueiro),45.76,34.63,10.5,153,-7.39
395.3,Vitor Hugo (Zagueiro),23.92,35.64,8.6,152,-5.35
395.4,Vitor Hugo (Zagueiro),40.98,34.67,12.3,158,10.47
395.5,Vitor Hugo (Zagueiro),31.2,51.84,12.2,162,-0.34
395.6,Vitor Hugo (Zagueiro),28.71,39.28,13.2,169,2.74
395.7,Vitor Hugo (Zagueiro),32.48,53.24,12.8,164,-1.15
395.8,Vitor Hugo (Zagueiro),27.17,41.03,7.0,161,-15.92
395.9,Vitor Hugo (Zagueiro),28.0,63.68,12.2,168,14.28
396.0,Vitor Hugo (Zagueiro),34.93,46.11,13.0,172,2.21
396.1,Vitor Hugo (Zagueiro),25.7,33.76,5.9,158,-19.8
396.2,Vitor Hugo (Zagueiro),24.82,38.48,11.4,159,15.32
396.3,Vitor Hugo (Zagueiro),25.0,43.76,5.5,155,-16.35
396.4,Vitor Hugo (Zagueiro),31.28,55.17,13.9,160,23.35
396.5,Vitor Hugo (Zagueiro),15.53,43.12,12.4,156,-4.07
396.6,Vitor Hugo (Zagueiro),27.39,32.59,15.1,169,7.56
396.7,Vitor Hugo (Zagueiro),41.27,46.54,10.0,159,-14.41
396.8,Vitor Hugo (Zagueiro),34.91,27.02,7.6,157,-6.48
396.9,Vitor Hugo (Zagueiro),23.93,31.74,6.3,155,-3.7
397.0,Vitor Hugo (Zagueiro),33.17,54.77,11.2,160,13.66
397.1,Vitor Hugo (Zagueiro),30.9,30.39,9.0,154,-6.18
397.2,Vitor Hugo (Zagueiro),44.89,38.99,8.0,157,-2.86
397.3,Vitor Hugo (Zagueiro),27.16,44.44,11.8,162,10.74
397.4,Vitor Hugo (Zagueiro),18.54,38.52,11.5,165,-0.88
397.5,Vitor Hugo (Zagueiro),21.52,30.18,8.1,158,-9.45
397.6,Vitor Hugo (Zagueiro),43.05,35.54,17.8,172,26.9
397.7,Vitor Hugo (Zagueiro),23.97,28.37,6.0,157,-32.78
397.8,Vitor Hugo (Zagueiro),20.32,53.65,1.3,144,-13.08
397.9,Vitor Hugo (Zagueiro),39.1,52.05,10.2,160,24.79
398.0,Vitor Hugo (Zagueiro),37.19,47.81,13.9,159,10.37
398.1,Vitor Hugo (Zagueiro),35.01,49.93,14.7,167,2.19
398.2,Vitor Hugo (Zagueiro),27.5,26.38,12.9,171,-5.16
398.3,Vitor Hugo (Zagueiro),29.26,47.54,9.4,157,-9.54
398.4,Vitor Hugo (Zagueiro),37.86,44.96,32.3,196,63.43
398.5,Vitor Hugo (Zagueiro),35.7,50.5,13.4,163,-52.39
398.6,Vitor Hugo (Zagueiro),35.97,40.91,15.6,171,6.0
398.7,Vitor Hugo (Zagueiro),26.16,44.88,8.5,162,-19.59
398.8,Vitor Hugo (Zagueiro),40.49,40.8,11.3,158,7.63
398.9,Vitor Hugo (Zagueiro),26.33,54.96,7.7,147,-9.98
399.0,Vitor Hugo (Zagueiro),35.77,52.52,4.9,153,-7.84
399.1,Vitor Hugo (Zagueiro),33.91,61.66,12.4,151,21.02
399.2,Vitor Hugo (Zagueiro),26.77,35.74,10.4,161,-5.59
399.3,Vitor Hugo (Zagueiro),25.18,32.66,30.4,190,55.42
399.4,Vitor Hugo (Zagueiro),38.98,59.43,10.5,167,-55.07
399.5,Vitor Hugo (Zagueiro),43.17,31.13,7.2,156,-9.34
399.6,Vitor Hugo (Zagueiro),24.96,46.86,13.9,169,18.62
399.7,Vitor Hugo (Zagueiro),26.29,60.35,1.2,141,-35.15
399.8,Vitor Hugo (Zagueiro),44.02,37.54,8.3,161,19.76
399.9,Vitor Hugo (Zagueiro),24.27,24.1,4.2,152,-11.4
400.0,Vitor Hugo (Zagueiro),30.99,51.29,12.6,160,23.31
400.1,Vitor Hugo (Zagueiro),32.41,39.19,14.1,160,4.23
400.2,Vitor Hugo (Zagueiro),35.82,38.21,6.4,151,-21.39
400.3,Vitor Hugo (Zagueiro),30.53,45.36,8.7,154,6.37
400.4,Vitor Hugo (Zagueiro),19.05,35.59,12.7,162,10.97
400.5,Vitor Hugo (Zagueiro),31.23,61.18,10.2,154,-6.98
400.6,Vitor Hugo (Zagueiro),28.61,36.85,12.2,164,5.66
400.7,Vitor Hugo (Zagueiro),24.93,57.05,10.3,163,-5.36
400.8,Vitor Hugo (Zagueiro),35.09,35.07,10.9,157,1.7
400.9,Vitor Hugo (Zagueiro),38.73,58.73,0.0,151,-30.2
401.0,Vitor Hugo (Zagueiro),30.71,36.63,9.2,159,25.63
401.1,Vitor Hugo (Zagueiro),28.86,34.58,14.3,167,14.1
401.2,Vitor Hugo (Zagueiro),22.91,32.07,11.1,165,-9.06
401.3,Vitor Hugo (Zagueiro),32.85,40.24,9.6,153,-4.06
401.4,Vitor Hugo (Zagueiro),24.14,31.36,16.4,170,18.84
401.5,Vitor Hugo (Zagueiro),46.57,27.28,7.2,156,-25.62
401.6,Vitor Hugo (Zagueiro),20.65,43.96,14.2,164,19.61
401.7,Vitor Hugo (Zagueiro),33.53,11.12,10.3,159,-10.91
401.8,Vitor Hugo (Zagueiro),23.76,34.8,13.0,166,7.55
401.9,Vitor Hugo (Zagueiro),24.86,29.35,5.9,152,-19.81
402.0,Vitor Hugo (Zagueiro),32.22,37.42,9.9,154,11.17
402.1,Vitor Hugo (Zagueiro),30.3,45.33,18.5,181,23.86
402.2,Vitor Hugo (Zagueiro),29.18,40.74,14.5,159,-11.04
402.3,Vitor Hugo (Zagueiro),31.66,31.25,8.2,152,-17.49
402.4,Vitor Hugo (Zagueiro),31.4,33.58,7.7,153,-1.43
402.5,Vitor Hugo (Zagueiro),33.91,42.93,12.3,159,12.72
402.6,Vitor Hugo (Zagueiro),29.78,34.71,3.4,154,-24.6
402.7,Vitor Hugo (Zagueiro),33.82,5.03,7.4,160,10.94
402.8,Vitor Hugo (Zagueiro),35.06,21.24,8.8,158,4.12
402.9,Vitor Hugo (Zagueiro),24.93,34.64,6.2,155,-7.42
403.0,Vitor Hugo (Zagueiro),38.85,37.12,11.9,153,15.94
403.1,Vitor Hugo (Zagueiro),22.15,44.25,10.4,162,-4.26
403.2,Vitor Hugo (Zagueiro),16.81,38.94,18.1,169,21.49
403.3,Vitor Hugo (Zagueiro),25.88,58.21,5.4,151,-35.2
403.4,Vitor Hugo (Zagueiro),37.76,35.37,16.5,168,30.62
403.5,Vitor Hugo (Zagueiro),10.96,30.84,5.6,159,-30.14
403.6,Vitor Hugo (Zagueiro),39.75,24.54,11.1,160,15.38
403.7,Vitor Hugo (Zagueiro),44.95,32.71,9.8,163,-3.83
403.8,Vitor Hugo (Zagueiro),25.31,40.01,7.4,160,-6.48
403.9,Vitor Hugo (Zagueiro),33.98,40.14,13.6,161,17.12
404.0,Vitor Hugo (Zagueiro),43.06,51.18,10.3,160,-9.27
404.1,Vitor Hugo (Zagueiro),30.67,45.86,10.6,167,1.06
404.2,Vitor Hugo (Zagueiro),34.05,45.96,11.4,162,2.16
404.3,Vitor Hugo (Zagueiro),40.05,38.05,5.2,155,-17.19
404.4,Vitor Hugo (Zagueiro),31.1,32.87,3.2,151,-5.55
404.5,Vitor Hugo (Zagueiro),27.96,36.03,9.3,155,16.9
404.6,Vitor Hugo (Zagueiro),33.0,49.4,5.1,149,-11.61
404.7,Vitor Hugo (Zagueiro),41.15,36.53,10.8,164,15.6
404.8,Vitor Hugo (Zagueiro),22.25,28.99,16.0,167,14.68
404.9,Vitor Hugo (Zagueiro),25.38,45.73,14.7,172,-3.71
405.0,Vitor Hugo (Zagueiro),39.25,30.76,11.8,162,-8.05
405.1,Vitor Hugo (Zagueiro),27.75,38.84,6.3,156,-15.25
405.2,Vitor Hugo (Zagueiro),20.38,48.57,5.2,148,-3.09
405.3,Vitor Hugo (Zagueiro),35.37,54.61,11.6,169,17.69
405.4,Vitor Hugo (Zagueiro),20.02,24.98,10.5,158,-2.94
405.5,Vitor Hugo (Zagueiro),18.33,35.73,11.0,165,1.35
405.6,Vitor Hugo (Zagueiro),24.33,28.53,13.1,165,5.85
405.7,Vitor Hugo (Zagueiro),31.49,28.01,5.6,147,-20.78
405.8,Vitor Hugo (Zagueiro),32.15,46.61,1.3,149,-11.89
405.9,Vitor Hugo (Zagueiro),37.46,26.05,9.8,164,23.4
406.0,Vitor Hugo (Zagueiro),28.09,58.38,6.7,158,-8.62
406.1,Vitor Hugo (Zagueiro),27.08,35.99,2.6,144,-11.39
406.2,Vitor Hugo (Zagueiro),30.73,35.43,10.8,155,22.78
406.3,Vitor Hugo (Zagueiro),32.88,39.48,9.2,155,-4.36
406.4,Vitor Hugo (Zagueiro),28.42,36.28,2.2,149,-19.41
406.5,Vitor Hugo (Zagueiro),31.09,38.39,5.7,152,9.69
406.6,Vitor Hugo (Zagueiro),31.8,46.79,17.5,166,32.77
406.7,Vitor Hugo (Zagueiro),29.86,37.76,9.7,157,-21.75
406.8,Vitor Hugo (Zagueiro),24.48,49.24,16.4,168,18.85
406.9,Vitor Hugo (Zagueiro),30.96,44.07,9.8,158,-18.36
407.0,Vitor Hugo (Zagueiro),34.15,33.38,5.6,139,-11.75
407.1,Vitor Hugo (Zagueiro),20.13,44.65,10.2,161,12.69
407.2,Vitor Hugo (Zagueiro),37.85,43.46,8.9,158,-3.67
407.3,Vitor Hugo (Zagueiro),35.36,35.12,9.4,154,1.6
407.4,Vitor Hugo (Zagueiro),36.42,58.65,10.7,160,3.54
407.5,Vitor Hugo (Zagueiro),28.45,35.49,14.8,165,11.39
407.6,Vitor Hugo (Zagueiro),26.16,52.06,8.9,158,-16.52
407.7,Vitor Hugo (Zagueiro),28.46,41.49,6.1,146,-7.64
407.8,Vitor Hugo (Zagueiro),31.76,33.06,5.6,150,-1.49
407.9,Vitor Hugo (Zagueiro),19.07,44.29,8.1,155,6.92
408.0,Vitor Hugo (Zagueiro),27.35,44.38,11.9,157,10.75
408.1,Vitor Hugo (Zagueiro),23.39,53.1,8.0,162,-10.84
408.2,Vitor Hugo (Zagueiro),26.74,47.12,6.8,155,-3.51
408.3,Vitor Hugo (Zagueiro),27.07,44.6,0.0,142,-18.77
408.4,Vitor Hugo (Zagueiro),31.04,42.22,9.4,156,26.12
408.5,Vitor Hugo (Zagueiro),32.98,39.59,10.7,159,3.65
408.6,Vitor Hugo (Zagueiro),22.82,32.28,13.7,165,8.09
408.7,Vitor Hugo (Zagueiro),29.92,41.02,11.9,162,-4.97
408.8,Vitor Hugo (Zagueiro),33.97,25.48,3.6,141,-23.01
408.9,Vitor Hugo (Zagueiro),28.05,34.57,31.6,195,77.74
409.0,Vitor Hugo (Zagueiro),32.35,38.68,11.0,163,-57.19
409.1,Vitor Hugo (Zagueiro),19.51,41.5,1.6,139,-25.99
409.2,Vitor Hugo (Zagueiro),40.8,42.69,9.9,159,22.96
409.3,Vitor Hugo (Zagueiro),33.83,42.78,9.4,151,-1.3
409.4,Vitor Hugo (Zagueiro),33.96,44.82,13.7,164,11.85
409.5,Vitor Hugo (Zagueiro),26.9,23.23,13.5,162,-0.61
409.6,Vitor Hugo (Zagueiro),34.06,22.36,8.1,160,-15.03
409.7,Vitor Hugo (Zagueiro),18.04,44.91,10.4,155,6.4
409.8,Vitor Hugo (Zagueiro),30.99,46.56,8.0,158,-6.54
409.9,Vitor Hugo (Zagueiro),33.57,43.98,7.7,161,-0.96
410.0,Vitor Hugo (Zagueiro),36.56,23.72,10.5,162,7.91
410.1,Vitor Hugo (Zagueiro),26.5,35.12,7.3,151,-8.85
410.2,Vitor Hugo (Zagueiro),35.41,32.32,2.6,153,-13.01
410.3,Vitor Hugo (Zagueiro),32.29,45.98,12.0,163,26.15
410.4,Vitor Hugo (Zagueiro),29.69,36.65,9.3,163,-7.71
410.5,Vitor Hugo (Zagueiro),30.11,24.38,8.0,164,-3.42
410.6,Vitor Hugo (Zagueiro),31.07,45.42,5.4,146,-7.28
410.7,Vitor Hugo (Zagueiro),34.19,43.8,4.8,149,-1.59
410.8,Vitor Hugo (Zagueiro),35.9,59.01,8.4,154,9.98
410.9,Vitor Hugo (Zagueiro),28.3,35.45,0.1,147,-23.06
411.0,Vitor Hugo (Zagueiro),21.07,36.05,10.7,171,29.4
411.1,Vitor Hugo (Zagueiro),30.99,41.48,14.6,169,10.79
411.2,Vitor Hugo (Zagueiro),33.87,39.31,32.6,188,49.93
411.3,Vitor Hugo (Zagueiro),18.89,43.78,6.0,152,-73.84
411.4,Vitor Hugo (Zagueiro),29.38,45.08,9.8,162,10.57
411.5,Vitor Hugo (Zagueiro),28.2,36.14,10.8,156,2.66
411.6,Vitor Hugo (Zagueiro),15.22,31.67,11.8,158,2.79
411.7,Vitor Hugo (Zagueiro),35.22,42.17,12.9,158,3.03
411.8,Vitor Hugo (Zagueiro),26.52,45.12,4.7,162,-22.61
411.9,Vitor Hugo (Zagueiro),22.02,31.54,9.8,157,14.16
412.0,Vitor Hugo (Zagueiro),28.36,50.21,18.5,170,24.14
412.1,Vitor Hugo (Zagueiro),35.85,31.9,7.8,153,-29.69
412.2,Vitor Hugo (Zagueiro),13.11,39.11,11.7,167,10.91
412.3,Vitor Hugo (Zagueiro),35.08,32.35,16.5,168,13.32
412.4,Vitor Hugo (Zagueiro),20.49,40.3,12.1,162,-12.21
412.5,Vitor Hugo (Zagueiro),30.34,47.74,15.7,171,9.78
412.6,Vitor Hugo (Zagueiro),15.91,41.93,8.8,151,-19.01
412.7,Vitor Hugo (Zagueiro),22.1,41.94,13.7,172,13.64
412.8,Vitor Hugo (Zagueiro),32.89,54.88,5.3,155,-23.49
412.9,Vitor Hugo (Zagueiro),33.14,37.07,7.3,148,5.76
413.0,Vitor Hugo (Zagueiro),18.27,46.54,15.1,166,21.53
413.1,Vitor Hugo (Zagueiro),23.03,27.21,3.1,149,-33.2
413.2,Vitor Hugo (Zagueiro),22.73,51.98,9.3,151,17.18
413.3,Vitor Hugo (Zagueiro),15.97,44.6,3.4,142,-16.46
413.4,Vitor Hugo (Zagueiro),36.56,38.89,9.9,162,18.02
413.5,Vitor Hugo (Zagueiro),30.24,38.62,13.1,163,9.02
413.6,Vitor Hugo (Zagueiro),41.35,57.43,4.6,149,-23.61
413.7,Vitor Hugo (Zagueiro),31.85,48.18,9.3,158,13.03
413.8,Vitor Hugo (Zagueiro),37.15,35.07,6.4,155,-8.1
413.9,Vitor Hugo (Zagueiro),27.73,33.23,6.2,154,-0.5
414.0,Vitor Hugo (Zagueiro),33.25,61.55,10.3,158,11.39
414.1,Vitor Hugo (Zagueiro),31.64,35.92,9.2,157,-3.02
414.2,Vitor Hugo (Zagueiro),30.83,30.09,7.5,157,-4.82
414.3,Vitor Hugo (Zagueiro),37.01,29.41,8.4,159,2.61
414.4,Vitor Hugo (Zagueiro),27.01,51.74,15.4,169,19.4
414.5,Vitor Hugo (Zagueiro),40.69,37.24,2.1,145,-37.1
414.6,Vitor Hugo (Zagueiro),37.85,42.23,12.5,159,28.86
414.7,Vitor Hugo (Zagueiro),28.94,41.2,6.1,156,-17.62
414.8,Vitor Hugo (Zagueiro),32.52,18.76,8.1,149,5.51
414.9,Vitor Hugo (Zagueiro),23.53,30.75,13.4,159,14.8
415.0,Vitor Hugo (Zagueiro),37.03,51.71,11.2,162,-6.29
415.1,Vitor Hugo (Zagueiro),45.94,30.54,10.1,152,-3.08
415.2,Vitor Hugo (Zagueiro),32.3,29.27,17.9,169,21.65
415.3,Vitor Hugo (Zagueiro),28.89,26.35,10.3,157,-21.04
415.4,Vitor Hugo (Zagueiro),25.76,47.02,9.5,156,-2.08
415.5,Vitor Hugo (Zagueiro),31.21,46.92,10.9,166,3.9
415.6,Vitor Hugo (Zagueiro),25.06,49.06,13.0,164,5.83
415.7,Vitor Hugo (Zagueiro),27.04,60.76,6.9,157,-17.15
415.8,Vitor Hugo (Zagueiro),28.46,42.43,7.8,153,2.72
415.9,Vitor Hugo (Zagueiro),30.01,32.03,3.0,149,-13.42
416.0,Vitor Hugo (Zagueiro),33.95,79.0,5.6,154,7.28
416.1,Vitor Hugo (Zagueiro),27.72,39.18,13.5,161,21.81
416.2,Vitor Hugo (Zagueiro),26.84,29.36,17.4,173,11.02
416.3,Vitor Hugo (Zagueiro),42.39,24.31,5.5,153,-33.25
416.4,Vitor Hugo (Zagueiro),32.5,44.73,7.7,150,6.11
416.5,Vitor Hugo (Zagueiro),19.06,41.8,7.3,152,-1.17
416.6,Vitor Hugo (Zagueiro),32.84,26.94,4.9,149,-6.65
416.7,Vitor Hugo (Zagueiro),33.54,43.51,17.7,175,35.71
416.8,Vitor Hugo (Zagueiro),26.6,38.11,28.3,185,29.35
416.9,Vitor Hugo (Zagueiro),32.5,47.46,12.5,160,-43.95
417.0,Vitor Hugo (Zagueiro),19.07,49.77,7.6,157,-13.47
417.1,Vitor Hugo (Zagueiro),27.31,40.44,4.7,155,-8.16
417.2,Vitor Hugo (Zagueiro),23.83,36.35,8.1,151,9.38
417.3,Vitor Hugo (Zagueiro),24.04,39.47,11.9,163,10.77
417.4,Vitor Hugo (Zagueiro),32.32,38.2,8.5,156,-9.47
417.5,Vitor Hugo (Zagueiro),29.98,39.71,12.2,163,10.13
417.6,Vitor Hugo (Zagueiro),28.19,49.7,4.7,153,-20.63
417.7,Vitor Hugo (Zagueiro),31.03,32.53,7.5,155,7.58
417.8,Vitor Hugo (Zagueiro),26.76,41.0,11.5,158,11.33
417.9,Vitor Hugo (Zagueiro),28.68,16.52,5.3,149,-17.28
418.0,Vitor Hugo (Zagueiro),28.29,34.32,6.0,151,1.87
418.1,Vitor Hugo (Zagueiro),28.02,55.1,9.9,159,10.74
418.2,Vitor Hugo (Zagueiro),34.84,38.96,9.9,164,0.08
418.3,Vitor Hugo (Zagueiro),35.57,48.01,7.5,159,-6.62
418.4,Vitor Hugo (Zagueiro),18.95,38.52,3.4,147,-11.41
418.5,Vitor Hugo (Zagueiro),32.75,51.55,8.5,155,14.12
418.6,Vitor Hugo (Zagueiro),33.73,49.24,3.2,149,-14.57
418.7,Vitor Hugo (Zagueiro),38.56,43.45,12.4,159,25.42
418.8,Vitor Hugo (Zagueiro),32.54,58.84,11.0,167,-3.81
418.9,Vitor Hugo (Zagueiro),29.4,28.38,10.6,161,-1.3
419.0,Vitor Hugo (Zagueiro),21.16,37.94,14.5,169,11.0
419.1,Vitor Hugo (Zagueiro),33.64,35.8,16.6,172,5.76
419.2,Vitor Hugo (Zagueiro),18.33,52.43,16.4,170,-0.47
419.3,Vitor Hugo (Zagueiro),24.42,42.9,13.9,168,-7.05
419.4,Vitor Hugo (Zagueiro),31.81,41.18,8.4,156,-15.35
419.5,Vitor Hugo (Zagueiro),27.69,43.34,15.5,169,19.82
419.6,Vitor Hugo (Zagueiro),25.5,35.97,4.3,154,-31.06
419.7,Vitor Hugo (Zagueiro),38.21,36.71,11.2,169,19.18
419.8,Vitor Hugo (Zagueiro),22.65,5.94,4.0,149,-20.1
419.9,Vitor Hugo (Zagueiro),35.32,41.18,9.9,164,16.54
420.0,Vitor Hugo (Zagueiro),29.44,38.51,13.4,166,9.55
420.1,Vitor Hugo (Zagueiro),33.8,47.07,11.1,163,-6.36
420.2,Vitor Hugo (Zagueiro),33.38,53.57,3.8,147,-20.26
420.3,Vitor Hugo (Zagueiro),28.34,36.72,6.1,155,6.48
420.4,Vitor Hugo (Zagueiro),26.02,44.72,10.1,158,10.94
420.5,Vitor Hugo (Zagueiro),37.18,39.44,12.4,164,6.48
420.6,Vitor Hugo (Zagueiro),40.81,48.37,5.9,153,-18.07
420.7,Vitor Hugo (Zagueiro),30.81,30.58,10.1,160,11.75
420.8,Vitor Hugo (Zagueiro),25.23,16.25,5.8,158,-12.0
420.9,Vitor Hugo (Zagueiro),22.19,21.4,8.9,161,8.5
421.0,Vitor Hugo (Zagueiro),38.17,47.65,10.3,158,4.0
421.1,Vitor Hugo (Zagueiro),20.66,35.27,6.6,154,-10.15
421.2,Vitor Hugo (Zagueiro),32.87,38.55,1.0,143,-15.66
421.3,Vitor Hugo (Zagueiro),21.01,45.98,13.8,166,35.5
421.4,Vitor Hugo (Zagueiro),15.16,43.32,14.9,171,2.95
421.5,Vitor Hugo (Zagueiro),39.01,59.35,10.7,155,-11.62
421.6,Vitor Hugo (Zagueiro),25.43,40.05,1.0,144,-26.83
421.7,Vitor Hugo (Zagueiro),16.44,21.0,1.7,144,1.98
421.8,Vitor Hugo (Zagueiro),34.1,37.82,11.7,166,27.59
421.9,Vitor Hugo (Zagueiro),39.13,29.74,1.9,151,-27.11
422.0,Vitor Hugo (Zagueiro),29.55,31.25,10.4,163,23.55
422.1,Vitor Hugo (Zagueiro),36.78,25.93,7.4,163,-8.37
422.2,Vitor Hugo (Zagueiro),24.94,52.77,11.3,160,10.89
422.3,Vitor Hugo (Zagueiro),30.23,30.13,16.5,167,14.35
422.4,Vitor Hugo (Zagueiro),30.2,28.79,6.6,155,-27.51
422.5,Vitor Hugo (Zagueiro),28.48,36.03,8.0,163,3.98
422.6,Vitor Hugo (Zagueiro),32.17,54.14,8.4,159,1.11
422.7,Vitor Hugo (Zagueiro),27.76,42.79,11.5,167,8.64
422.8,Vitor Hugo (Zagueiro),36.93,37.01,11.3,156,-0.67
422.9,Vitor Hugo (Zagueiro),32.55,37.59,7.8,156,-9.52
423.0,Vitor Hugo (Zagueiro),32.89,58.91,14.4,167,18.25
423.1,Vitor Hugo (Zagueiro),25.34,47.15,8.7,158,-15.85
423.2,Vitor Hugo (Zagueiro),25.81,35.32,8.5,157,-0.49
423.3,Vitor Hugo (Zagueiro),33.37,35.84,1.4,142,-19.81
